36196023	46157036
758320633499488256	36196023
26966807	36196023
444952415	36196023
38093876	36196023
90226609	36196023
2873077283	36196023
1101847571075497984	36196023
258039110	36196023
997726767451324420	36196023
275154837	36196023
84078498	872120892842807296
84078498	98966118
84078498	308030154
84078498	1115498341
84078498	165911032
84078498	330739418
84078498	2832619935
84078498	114873372
84078498	2440600495
84078498	979874647595511809
1296978016590061570	84078498
1229198461830037506	84078498
1285256382552449028	84078498
1271431784543158278	84078498
888955220444815361	84078498
1057286057631322114	84078498
1281441428510519297	84078498
1286502993131708418	84078498
735935911096094721	84078498
2795111770	84078498
23527603	80082384
23527603	2449913803
23527603	21010214
23527603	837326377
23527603	232901331
23527603	3995778614
23527603	41634520
23527603	50434327
23527603	25073877
23527603	1293522249018945536
868742816263938048	23527603
213138280	23527603
1136796851452219392	23527603
1606872938	23527603
1288868785575940102	23527603
1266937699816046592	23527603
1079918244876742656	23527603
385695632	23527603
1270816344150286336	23527603
1293522249018945536	23527603
237824268	125441553
237824268	24933814
237824268	93070840
237824268	345811633
237824268	965590040
237824268	39555442
237824268	199854295
237824268	25073877
237824268	56774483
237824268	1659167666
702576038	237824268
236597458	237824268
197881715	237824268
486699043	237824268
289665972	237824268
36196023	237824268
69079291	237824268
270109981	237824268
237599063	237824268
79581485	237824268
1150826920394788864	4436066421
1150826920394788864	818910970567344128
1150826920394788864	832208008688128000
1150826920394788864	1399589509
1150826920394788864	2334193741
1150826920394788864	4284189436
1150826920394788864	38797799
1150826920394788864	813286
1150826920394788864	942156122
1150826920394788864	970207298
3070222518	1150826920394788864
1045765898429222914	1150826920394788864
345811633	59103510
345811633	32959253
345811633	24929621
345811633	17525171
345811633	936292405
345811633	44196397
345811633	17284624
345811633	236699098
345811633	258620242
345811633	385258222
993004256	345811633
1269290202691969027	345811633
798404125394432000	345811633
1271086553536888833	345811633
973396082523820032	345811633
1261166072033447937	345811633
1265946529963130881	345811633
3433480005	345811633
788401906922258432	345811633
452831378	345811633
1279851861370077184	818876014390603776
1279851861370077184	822215679726100480
1279851861370077184	41634520
1279851861370077184	252431377
1279851861370077184	44945327
1279851861370077184	422252979
1279851861370077184	936414158471475201
1279851861370077184	1093774442264707072
1279851861370077184	823367015830323201
1279851861370077184	770781940341288960
936414158471475201	1279851861370077184
1249601633375227904	1279851861370077184
1104722963612553216	1279851861370077184
941304403054727169	1280540750
941304403054727169	708461438256488448
941304403054727169	66825400
941304403054727169	1232089344548245505
941304403054727169	2345015147
941304403054727169	1212420831646642176
941304403054727169	1078894646670049281
941304403054727169	1142997136491126784
941304403054727169	919633952641572864
941304403054727169	940634361464082432
1297541904553381889	941304403054727169
1218224970184253442	941304403054727169
1293527270024454144	941304403054727169
1178343433477541889	941304403054727169
1297615026480717824	941304403054727169
1297772806936104960	941304403054727169
1297544136665575426	941304403054727169
1297496188049121280	941304403054727169
1297868035697631238	941304403054727169
1297691204654632960	941304403054727169
54885400	2216405453
54885400	24404025
54885400	69073724
54885400	241303927
54885400	23225996
54885400	41396547
54885400	22536055
54885400	60627728
54885400	39922594
54885400	1652541
1295486020943740928	54885400
1213965479984824320	54885400
1250104607210188800	54885400
808752245210775553	54885400
1276437895134375937	54885400
986633680318844930	54885400
1163504447420555264	54885400
877121530743857157	54885400
1290945966242172929	54885400
1296167406507892736	54885400
3171712086	882230658554368000
3171712086	730520573701443584
3171712086	336088096
3171712086	1906974517
3171712086	1882052538
3171712086	113352671
3171712086	40400019
3171712086	2590835076
3171712086	42043572
3171712086	70355674
1297262975913467907	3171712086
1297901201053245440	3171712086
1297841563981221890	3171712086
1297908885521457155	3171712086
1297912246455005184	3171712086
1293376785237696512	3171712086
1291297912010338307	3171712086
1297940765792845825	3171712086
1297928388859121664	3171712086
1297929058802520064	3171712086
197881715	20851642
197881715	39196917
197881715	16812787
197881715	225109346
197881715	239201308
197881715	45555034
197881715	172338073
197881715	39550148
197881715	3004231
197881715	24621955
222449787	197881715
309179556	197881715
237599063	197881715
763184639661998080	197881715
192176561	197881715
28382493	197881715
244368036	197881715
41510254	197881715
3095829406	197881715
3060161118	197881715
3268042182	85436197
3268042182	40375615
3268042182	19709386
3268042182	1133832168466198528
3268042182	701823999773384704
3268042182	314792669
3268042182	23216714
3268042182	23829152
3268042182	27692596
3268042182	23190207
862046655222349826	3268042182
1115630098668040192	3268042182
1204717544	3268042182
809146820	3268042182
1217859001775460354	3268042182
1118423440581591040	3268042182
1146104489868505088	3268042182
83628515	3268042182
20515002	3268042182
1165831129833754624	3268042182
22203756	729676086632656900
22203756	1108472017144201216
22203756	842071545296084992
22203756	5509762
22203756	818928162449068032
22203756	39349894
22203756	822215673812119553
22203756	208120290
22203756	205392468
22203756	38495835
3829922592	22203756
309052808	22203756
1292753374299987968	22203756
1373054690	22203756
3011113347	22203756
1297879789425102848	22203756
1105405840369086464	22203756
1150826920394788864	22203756
45662364	22203756
1297121733799944193	22203756
1539495661	27260086
1539495661	706586787255287808
1539495661	145711798
1539495661	714044573643902976
1539495661	29458079
1539495661	558797310
1539495661	22703645
1539495661	208155240
1539495661	34507480
1539495661	2325495378
1556942010	1539495661
714693650035425281	1539495661
119037255	1539495661
1263546997	1539495661
1573169378	1539495661
456216629	1539495661
2226788644	1539495661
624874069	1539495661
1646214506	1539495661
2252279810	1539495661
2965511647	256129678
2965511647	19929890
2965511647	5402612
2965511647	2574072036
2965511647	964875685872525313
2965511647	122658025
2965511647	56312411
2965511647	75509967
2965511647	2687516120
2965511647	56304605
1294631427124805638	2965511647
1296265118141919232	2965511647
1297876207833243651	2965511647
1297842468352737280	2965511647
1245550208135520259	2965511647
1297899831998812160	2965511647
2826088825	2965511647
1297047407536951296	2965511647
1297933411391164419	2965511647
1285120555062943749	2965511647
23765365	424059836
23765365	1652541
23765365	23174011
23765365	16933826
23765365	16436110
23765365	51241574
23765365	612473
23765365	114889070
2978629327	23765365
1277960241758363648	23765365
74500978	23765365
1297224800310419457	23765365
1297041574379937792	23765365
1291036141647327233	23765365
1297917614455308288	23765365
1281844234719358976	23765365
1293617822715613184	23765365
2736898064	23765365
1292827583416078336	4795483642
1292827583416078336	2224962036
1292827583416078336	890891
1292827583416078336	44196397
1292827583416078336	822215679726100480
1292827583416078336	813286
1292827583416078336	256511691
1292827583416078336	720257453221261320
1292827583416078336	82504071
1292827583416078336	14637348
299456906	67377605
299456906	3136228002
299456906	1525367210
299456906	2877128234
299456906	492833134
299456906	824755827714228224
299456906	35347027
299456906	16232940
299456906	42741029
299456906	817105344153481220
4612800405	299456906
16265372	299456906
636703090	299456906
81468092	299456906
25750022	299456906
2544457398	299456906
195504718	299456906
341191157	299456906
487686665	299456906
916231189937246208	299456906
1214658897325281280	1278408171267207168
1214658897325281280	840267310287990784
1214658897325281280	1367531
1214658897325281280	51241574
1214658897325281280	800707492346925056
1214658897325281280	919954735226073094
1214658897325281280	823367015830323201
1214658897325281280	742143
1214658897325281280	1249982359
1214658897325281280	9300262
1174403838180282370	1214658897325281280
28040634	1214658897325281280
248820306	1214658897325281280
1291290362510630912	1214658897325281280
341052351	1214658897325281280
838223060859662336	1214658897325281280
470806007	1214658897325281280
243182623	1214658897325281280
1108050426233057281	1214658897325281280
17173766	1214658897325281280
1115977467951501313	480604244
1115977467951501313	101532373
1115977467951501313	403544693
1115977467951501313	588200416
1115977467951501313	33196091
1115977467951501313	15254807
1115977467951501313	25676606
1115977467951501313	14516324
1115977467951501313	14108472
1115977467951501313	96948912
1115965900199534594	1115977467951501313
1117820648716480512	1115977467951501313
1945909922	1548743430
1945909922	62287003
1945909922	132454471
1945909922	18220249
1945909922	15485441
1945909922	65448794
1945909922	5625972
1945909922	51241574
1945909922	17219108
1945909922	13787352
316373941	1945909922
282880484	1945909922
823928041	1945909922
23641168	1945909922
555641345	1945909922
389297673	1945909922
272756613	1945909922
92306385	1945909922
1667719770	1945909922
3023244280	1945909922
1297520167967248384	7702542
1297520167967248384	1176603386843729923
1297520167967248384	592730371
1297520167967248384	1258077806954766336
1297520167967248384	356351150
1297520167967248384	2262885770
1297520167967248384	3252528612
1297520167967248384	2236752439
1297520167967248384	189240911
1297520167967248384	15745368
501568140	1297520167967248384
1271120555140280320	1297520167967248384
1280380864711602179	1297520167967248384
1125770036805816322	1297520167967248384
1228329895090147332	1297520167967248384
806115634455187456	1297520167967248384
985196206765821952	1297520167967248384
721585577183866880	1297520167967248384
26351035	1297520167967248384
325290392	1297520167967248384
127117223	3003600214
127117223	983761072644648960
127117223	60223182
127117223	772165652
127117223	762402774260875265
127117223	1172326749247422464
127117223	32433869
127117223	133015888
127117223	28178092
127117223	154141941
1296331973682757633	127117223
1296225425455296512	127117223
1296149476818726912	127117223
1295435939251134465	127117223
1247644235945455616	127117223
1103994366098661382	127117223
494526178	127117223
1243618454462234625	127117223
78457410	127117223
1294863663996772353	127117223
462822954	397703316
462822954	111021184
462822954	26637348
462822954	279208035
462822954	19143584
462822954	26642006
462822954	35039490
462822954	874904274
462822954	66590132
462822954	31256852
2446118293	462822954
800188882755039232	462822954
70745737	462822954
443369826	462822954
80145924	462822954
582599931	462822954
864824106650263552	462822954
2915235939	462822954
3995778614	254435615
3995778614	570436252
3995778614	34367582
3995778614	1163992520252153857
3995778614	952022545489838080
3995778614	908016484261048320
3995778614	37630113
3995778614	22203756
3995778614	16193222
3995778614	1105540556
1296594903779205120	3995778614
1189176587670847489	3995778614
863183728222142464	3995778614
1270850734934953985	3995778614
482267316	3995778614
1165093553837527040	3995778614
1292610783877173248	3995778614
78058235	3995778614
4774371583	3995778614
1288316927396331520	3995778614
1960613304	85626417
1960613304	14638581
1960613304	14605976
1960613304	34296796
1960613304	62937960
1960613304	142296675
1960613304	390835296
1960613304	40231134
1960613304	310010392
1960613304	628420505
1297740345111982080	1960613304
1211064948391989248	1960613304
150109292	1960613304
1280012049272180737	1960613304
1197942632821002243	1960613304
1291667889452449792	1960613304
1220419043972263936	1960613304
1279242466122780673	1960613304
631321871	1960613304
1296123948392943616	1960613304
27860702	4209001432
27860702	475210759
27860702	19252694
27860702	130125655
27860702	233953901
27860702	266008957
27860702	543771912
27860702	249180181
27860702	4703308453
27860702	827637158555033600
1293029093169037314	27860702
1218889398080692224	27860702
1131898178599624704	27860702
1219125438347264001	27860702
700452866	27860702
698606922384089089	27860702
1260523170353885184	27860702
1272880020743245825	27860702
2183589662	27860702
1222743467702358016	27860702
1295157751841280001	38495835
1295157751841280001	39349894
1295157751841280001	41634520
1295157751841280001	232901331
1295157751841280001	29458079
1295157751841280001	822215679726100480
1295157751841280001	245963716
1295157751841280001	28628850
1295157751841280001	25073877
1295157751841280001	56561449
1287626469712121856	70903729
1287626469712121856	1176135546
1287626469712121856	295833852
1287626469712121856	98932084
1287626469712121856	34507480
1287626469712121856	379198067
1287626469712121856	2348284469
1287626469712121856	76294950
1287626469712121856	2713703797
1287626469712121856	3304190162
1276996164336975880	1287626469712121856
306642753	16664681
306642753	196877726
306642753	159010047
306642753	150270167
306642753	15155611
306642753	147428021
306642753	23481538
306642753	5426712
306642753	344634424
306642753	24606482
4325205676	306642753
1249583687018008576	306642753
2957600538	306642753
1274353612223729667	306642753
1288416275459268608	306642753
3046337570	306642753
1296053206867378176	306642753
1283875282852569088	306642753
1145567276839555072	306642753
1284651152244477952	306642753
1032805565796311040	219429281
1032805565796311040	59338142
1032805565796311040	232901331
1032805565796311040	426230268
1032805565796311040	613317264
1032805565796311040	4855824825
1032805565796311040	326827903
1032805565796311040	192716522
1032805565796311040	52175131
1032805565796311040	196061695
858997004449349633	1032805565796311040
366612188	1032805565796311040
1119871015507488769	1032805565796311040
1903782104	1032805565796311040
313213966	1032805565796311040
1022696587452010496	1032805565796311040
1075997145138749443	1032805565796311040
4791897374	1032805565796311040
738340405	1032805565796311040
999217522686619648	1032805565796311040
870825202678157312	35787166
870825202678157312	992906809215242246
870825202678157312	962640537047224321
870825202678157312	1156039853236113408
870825202678157312	20567939
870825202678157312	428377986
870825202678157312	11348282
870825202678157312	1131604147885760512
870825202678157312	990686446167166979
870825202678157312	1090212878207070208
140260333	870825202678157312
1282668750601363456	870825202678157312
797510881580027904	870825202678157312
1189998091052748800	870825202678157312
1285745399416987648	870825202678157312
1135550327221104640	870825202678157312
1296167085903687680	870825202678157312
1280938741314576385	870825202678157312
1240352585577631744	870825202678157312
1283622169914806273	870825202678157312
56774483	26441624
56774483	34352668
56774483	3004231
56774483	66690229
56774483	304736969
56774483	366460133
56774483	130734452
56774483	195419860
56774483	39896775
56774483	400359951
2486734424	56774483
1205246213194469376	56774483
389297440	56774483
151306286	56774483
308613535	56774483
428595509	56774483
26073636	56774483
72663411	56774483
26121203	56774483
2708315087	56774483
18560271	223489491
18560271	76200822
18560271	16624430
18560271	227444529
18560271	128115952
18560271	21579663
18560271	44286056
18560271	252709144
18560271	30564620
18560271	14342759
28252471	18560271
273754160	18560271
492416721	18560271
68791903	18560271
25510023	18560271
18217084	18560271
23366455	18560271
119162769	18560271
5392522	18560271
3152207336	18560271
205392468	292972175
205392468	108738277
205392468	72631996
205392468	126062842
205392468	16307778
205392468	830177829736345600
205392468	15472068
205392468	16334281
205392468	83466368
205392468	19990779
848583186556882944	205392468
1258523211219820544	205392468
1421117246	205392468
1297584961919254529	205392468
3103553512	205392468
1295968716551786497	205392468
1024275556265807872	205392468
183538590	205392468
26564156	205392468
108078021	205392468
843514885644271616	1263585754665504770
843514885644271616	1288883891126902789
843514885644271616	1286789139698987008
843514885644271616	1266071503038275593
843514885644271616	1214360999538638848
843514885644271616	1250875036786966529
843514885644271616	1286779942794076168
843514885644271616	63838082
843514885644271616	2870761607
843514885644271616	46404449
1204139936888344576	843514885644271616
1198739740129943554	843514885644271616
1236350425886048256	843514885644271616
1204269323453370369	843514885644271616
1263967031411556352	843514885644271616
1875644647	843514885644271616
1194680005097332736	843514885644271616
1223825361013805056	843514885644271616
1163068624946520064	843514885644271616
1233125224599740422	843514885644271616
24578794	2361631088
24578794	60190930
24578794	1451773004
24578794	50426041
24578794	194658182
24578794	2970279814
24578794	408527894
24578794	1676448152
24578794	1364226660
24578794	858466264875900929
1138195946372816896	24578794
860240257	24578794
363441148	24578794
52713622	24578794
912041874847920128	24578794
1268978727943168001	24578794
30040313	24578794
1279255083113472000	24578794
1182559095527739392	24578794
1116216127	24578794
39349894	17454769
39349894	17074440
39349894	581999965
39349894	814103950404239360
39349894	259001548
39349894	22938914
39349894	405004997
39349894	25837289
39349894	28946201
39349894	17469289
1297889262143246336	39349894
1297728349226373121	39349894
2592063864	39349894
1082775333336768517	39349894
754357608765685760	39349894
1275919995336261634	39349894
1297868738302279685	39349894
1297688346307842050	39349894
1297675896971841537	39349894
2440106405	39349894
48223726	18462058
48223726	14957318
48223726	145879277
48223726	35827739
48223726	24212655
48223726	22916785
48223726	1945909922
48223726	18560271
48223726	1754641
48223726	12550682
1159706513876799488	48223726
1292827583416078336	48223726
3807433636	48223726
2835724277	48223726
825573340253450244	48223726
1282246266919858178	48223726
97188779	48223726
966099439239811072	48223726
1274612817820356608	48223726
744476125695455232	48223726
56321478	743560108509007872
56321478	85498982
56321478	1255570408792784896
56321478	1270489840979783680
56321478	15513604
56321478	729039278307577856
56321478	1278786041558818843
56321478	2438831503
56321478	1907740789
56321478	40282700
822288940082327554	56321478
259359793	56321478
939267432425951232	56321478
1283925698684452864	56321478
968546008312500224	56321478
1253569318358523905	56321478
780594161959378944	56321478
1279801155988549632	56321478
1061401192692097025	56321478
1226369798575030272	56321478
